Title:,Time Series, Area-Averaged of Aerosol Optical Depth 550 nm (Deep Blue, Land-only) daily 1 ()
User Start Date:,2015-12-31T00:00:00Z
User End Date:,2019-06-26T23:59:59Z
User Bounding Box:,"77.1939,28.6336,77.2089,28.6405"
Data Bounding Box:,"77.5,28.5,77.5,28.5"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni//#service=ArAvTs&starttime=2015-12-31T00:00:00Z&endtime=2019-06-26T23:59:59Z&bbox=77.1939,28.6336,77.2089,28.6405&data=MOD08_D3_6_1_Deep_Blue_Aerosol_Optical_Depth_550_Land_Mean&variableFacets=dataFieldMeasurement%3AAerosol%20Optical%20Depth%2CAir%20Temperature%3B&portal=GIOVANNI&format=json"
Fill Value (mean_MOD08_D3_6_1_Deep_Blue_Aerosol_Optical_Depth_550_Land_Mean): -9999

time, mean_MOD08_D3_6_1_Deep_Blue_Aerosol_Optical_Depth_550_Land_Mean
2018-02-06,-9999
2018-02-07,0.286000014
2018-02-08,0.293000014
2018-02-09,0.440000021
2018-02-10,0.442000021
2018-02-11,0.364000017
2018-02-12,1.05300005
2018-02-13,0.462000022
2018-02-14,0.299000014
2018-02-15,0.358000017
2018-02-16,0.860000041
2018-02-17,0.656000031
2018-02-18,0.497000024
2018-02-19,0.496000024
2018-02-20,0.322000015
2018-02-21,0.598000028
2018-02-22,0.452000021
2018-02-23,0.783000037
2018-02-24,0.732000035
2018-02-25,0.787000037
2018-02-26,0.270000013
2018-02-27,-9999
2018-02-28,0.902000043
2018-03-01,-9999
2018-03-02,0.685000033
2018-03-03,-9999
2018-03-04,0.539000026
2018-03-05,0.267000013
2018-03-06,0.42500002
2018-03-07,0.279000013
2018-03-08,0.342000016
2018-03-09,0.584000028
2018-03-10,0.225000011
2018-03-11,0.492000023
2018-03-12,0.392000019
2018-03-13,0.469000022
2018-03-14,0.660000031
2018-03-15,0.63600003
2018-03-16,0.574000027
2018-03-17,0.176000008
2018-03-18,0.364000017
2018-03-19,0.433000021
2018-03-20,0.575000027
2018-03-21,0.743000035
2018-03-22,0.768000036
2018-03-23,0.378000018
2018-03-24,0.262000012
2018-03-25,0.550000026
2018-03-26,0.42900002
2018-03-27,0.547000026
2018-03-28,0.355000017
2018-03-29,0.476000023
2018-03-30,0.21800001
2018-03-31,0.517000025
2018-04-01,0.42300002
2018-04-02,0.42400002
2018-04-03,0.723000034
2018-04-04,0.539000026
